LTE,510,11,54012,138771461,0,112.7694,-7.2642,1000,8,1,1477011951,1751421544,0
GSM,510,10,18880,30072,0,117.5277,2.2542,6945,5,1,1477307269,1747189808,0
LTE,510,11,48002,120469764,0,106.4569,-6.1968,3549,50,1,1477316748,1746752462,0
LTE,510,11,48002,120460037,0,106.4627,-6.2006,13800,31,1,1477316748,1746752461,0
GSM,510,10,18880,30073,0,117.4878,2.2975,14800,4,1,1477515482,1747189808,0
LTE,510,10,6022,59618591,0,112.6727,-7.2991,4959,32,1,1477716412,1751505782,0
LTE,510,11,55534,138256134,0,112.7002,-7.447,1000,9,1,1478268393,1749151502,0
LTE,510,10,6217,59631883,0,112.7498,-7.2739,500,35,1,1478322385,1751505723,0
LTE,510,11,47004,120466692,0,106.5249,-6.2302,4745,22,1,1478412339,1746763442,0
LTE,510,11,54013,138785797,0,112.7477,-7.2472,1000,13,1,1478742731,1751421544,0
LTE,510,11,54013,138769925,0,112.7426,-7.2571,1171,7,1,1478742731,1751505722,0
LTE,510,10,6204,56149515,0,112.6129,-7.9578,1000,4,1,1479082001,1736567882,0
LTE,510,10,2008,38188063,0,107.4969,-6.8649,1417,10,1,1479417169,1745119802,0
LTE,510,11,54413,138800388,0,112.7354,-7.2493,1000,8,1,1479578818,1751339762,0
LTE,510,11,54013,138260997,0,112.744,-7.2482,1000,8,1,1479578818,1751421544,0
LTE,510,11,54413,138800390,0,112.7308,-7.2484,3942,18,1,1479578818,1751505721,0
LTE,510,11,54013,138830084,0,112.7408,-7.2464,1573,25,1,1479578818,1751362862,0
LTE,510,11,54013,138830086,0,112.7386,-7.2491,3406,23,1,1479578818,1751362862,0
GSM,510,10,445,41916,0,113.6459,-8.1922,5032,18,1,1479776318,1737776341,0
LTE,510,11,42007,107652869,0,106.8175,-6.2086,5952,16,1,1480047447,1747401431,0
LTE,510,9,3107,79432973,0,110.367,-7.7528,8813,35,1,1480147557,1731822562,0
LTE,510,10,6212,59535135,0,112.6965,-7.2872,1000,13,1,1480262821,1751505724,0
LTE,510,10,6217,59454239,0,112.7488,-7.2757,6204,50,1,1480626428,1751505783,0
LTE,510,10,6210,59413003,0,112.736,-7.319,9314,50,1,1480853165,1737338404,0
LTE,510,10,6212,59641099,0,112.7053,-7.278,2761,25,1,1480867589,1705856102,0
LTE,510,11,51130,130744324,0,108.5072,-6.7566,1770,34,1,1481168700,1747624081,0
LTE,510,11,51130,130744325,0,108.5145,-6.7786,8227,14,1,1481332024,1747658941,0
LTE,510,10,6218,59613195,0,112.7503,-7.2678,1000,6,1,1481378819,1751505723,0
LTE,510,10,6218,59613205,0,112.749,-7.2663,1849,30,1,1481378819,1751505722,0
LTE,510,10,6218,59613215,0,112.7488,-7.2649,3245,36,1,1481378819,1751505722,0
LTE,510,11,54412,138771205,0,112.7573,-7.2422,1000,6,1,1481389634,1751421544,0
LTE,510,11,51130,130638852,0,108.539,-6.73,2132,50,1,1481996839,1747657081,0
LTE,510,10,6210,190737675,0,112.734,-7.3193,7186,50,1,1482030425,1737338404,0
LTE,510,11,51004,130729477,0,107.6082,-6.9228,7941,51,1,1482080813,1712850661,0
